Hidden Neurons,Epoch,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy
1,100,805,1.9068935787866985,0.2615,1.784819226356069,0.2624
1,200,805,1.8860070459426395,0.26875,1.7677798726756102,0.2805
1,300,805,1.8657931903051952,0.30625,1.752932174949889,0.3244
1,400,805,1.853315139573718,0.3145,1.7480353079024393,0.3158
1,500,805,1.8511995985394432,0.31875,1.7611776711834464,0.3094
1,600,805,1.8454205384330145,0.3255,1.7390617511834308,0.3192
1,700,805,1.842895329944671,0.32525,1.7364175084290232,0.3259
1,800,805,1.842045778319949,0.327,1.737376819750306,0.3263
1,900,805,1.840015133221944,0.32575,1.7335254105792683,0.3248
1,1000,805,1.8405729664696588,0.32925,1.7366849692763797,0.3292
1,1100,805,1.838162721149505,0.325,1.738811820175997,0.3222
1,1200,805,1.8356753625566997,0.32975,1.736073009527413,0.3281
1,1300,805,1.833111596485925,0.3245,1.7364754676818848,0.3309
1,1400,805,1.8330407521081349,0.32825,1.7340136303263864,0.3313
1,1500,805,1.8319582106575134,0.331,1.7352688919966388,0.3337
1,1600,805,1.8312858494501265,0.3315,1.7410271084232696,0.3233
1,1700,805,1.8321152755192347,0.32925,1.7351282265535586,0.3288
1,1800,805,1.8349712538340734,0.32875,1.7346909987698695,0.3338
1,1900,805,1.8300496245187425,0.33225,1.7454008532177872,0.3193
1,2000,805,1.8293636696679252,0.33475,1.7389908512686467,0.3245
2,100,1600,1.5800256161462694,0.48325,1.3544644367922642,0.5259
2,200,1600,1.547091279711042,0.48875,1.3469964728993216,0.5194
2,300,1600,1.5310957734546964,0.49125,1.3613472539148512,0.5103
2,400,1600,1.5245232960534474,0.49075,1.368900769835065,0.507
2,500,1600,1.5169467717882186,0.491,1.3778310664899789,0.5035
2,600,1600,1.511447546974061,0.4905,1.3884135909900543,0.4965
2,700,1600,1.5120800790332614,0.492,1.4176162663538745,0.482
2,800,1600,1.5013035308747065,0.4965,1.4035862084406956,0.4922
2,900,1600,1.499131371104528,0.49825,1.3948601036314752,0.4936
2,1000,1600,1.4987524596471635,0.49775,1.4066288547151407,0.491
2,1100,1600,1.4986436537333898,0.49925,1.4098725174642672,0.4911
2,1200,1600,1.4952357439767747,0.49925,1.4135924889023896,0.4885
2,1300,1600,1.4905287254424322,0.4945,1.4128617853116079,0.4904
2,1400,1600,1.4921552113124303,0.49525,1.422090890301261,0.4849
2,1500,1600,1.492233015242077,0.4955,1.432234689688227,0.483
2,1600,1600,1.490242358237978,0.4965,1.4526482395305755,0.4737
2,1700,1600,1.488731170457507,0.49575,1.4270372428711813,0.485
2,1800,1600,1.4874263453105139,0.49525,1.4298756198518594,0.485
2,1900,1600,1.48712794742887,0.49975,1.4322152244057624,0.4851
2,2000,1600,1.4819839416988312,0.49675,1.4345309901389347,0.4846
4,100,3190,1.162086442349449,0.70425,0.8055183716640351,0.7896
4,200,3190,1.1045719082393344,0.71925,0.8471179521007902,0.7517
4,300,3190,1.0733829329884241,0.722,0.8429508450304627,0.7578
4,400,3190,1.0587001452370295,0.7265,0.8616346861146817,0.7445
4,500,3190,1.044091510394263,0.727,0.8830160933315374,0.7411
4,600,3190,1.0357546938790216,0.72625,0.9006884369500883,0.7275
4,700,3190,1.0294955940473647,0.722,0.9070099022737734,0.7242
4,800,3190,1.0227364131382533,0.7215,0.916906653695805,0.7179
4,900,3190,1.0193724074060955,0.72725,0.9647626926185219,0.7059
4,1000,3190,1.0087968669240437,0.7245,0.9253826004684351,0.7193
4,1100,3190,1.006660695113833,0.72925,0.93686727012039,0.7103
4,1200,3190,1.000615114257449,0.7335,0.9303586412766937,0.7149
4,1300,3190,0.9991799167224339,0.72975,0.9532776683758778,0.7083
4,1400,3190,0.9959338941271343,0.7295,0.9484379842023182,0.7083
4,1500,3190,0.989951647463299,0.73175,0.9581732070370085,0.7061
4,1600,3190,0.990742702332754,0.7315,0.9632493525174013,0.7054
4,1700,3190,0.9870407458335634,0.7295,0.9799855732993715,0.6986
4,1800,3190,0.985366890354762,0.73275,0.9740641348680873,0.7027
4,1900,3190,0.9838681675138927,0.733,0.9769421884208728,0.7018
4,2000,3190,0.9821664123308091,0.732,0.9797258796585593,0.6984
6,100,4780,1.0079349099643646,0.743,0.7064179698373102,0.8094
6,200,4780,0.931048311884441,0.75325,0.7328607432401864,0.7892
6,300,4780,0.881233949509878,0.76225,0.7675993655137955,0.7741
6,400,4780,0.8525351758987184,0.7685,0.8233548867854343,0.7459
6,500,4780,0.8280092264924731,0.772,0.8301744926127659,0.7481
6,600,4780,0.8127527558614337,0.77925,0.8624797142614984,0.7378
6,700,4780,0.7935448099696447,0.7795,0.8827715244642489,0.734
6,800,4780,0.7843196557627784,0.7815,0.9042507096840318,0.721
6,900,4780,0.7763710717360178,0.78675,0.9280804027417663,0.7206
6,1000,4780,0.7670628116244361,0.7865,0.9395828383743383,0.7173
6,1100,4780,0.7569796688972957,0.787,0.9506266489150418,0.7154
6,1200,4780,0.7494942853375087,0.7885,0.9707134624195707,0.7113
6,1300,4780,0.7463733284246354,0.79125,0.981910190195035,0.7057
6,1400,4780,0.745457123669367,0.792,1.0215887415940594,0.6967
6,1500,4780,0.7339955729151529,0.79675,1.0217999417311068,0.6999
6,1600,4780,0.7268979866353292,0.7945,1.033868675778626,0.6992
6,1700,4780,0.7253475179747929,0.80075,1.0629463015468257,0.6919
6,1800,4780,0.7192194863917336,0.79775,1.0516966623105821,0.6953
6,1900,4780,0.7166786629056173,0.79825,1.06046643055928,0.6906
6,2000,4780,0.708819128691204,0.79675,1.0909079039932057,0.6887
8,100,6370,0.9257497711787148,0.76325,0.6818484343161249,0.8191
8,200,6370,0.8122249425403656,0.784,0.7348751118228694,0.7884
8,300,6370,0.748368562687011,0.79625,0.8126065111274172,0.7619
8,400,6370,0.7007513457820529,0.809,0.8516861238297383,0.7522
8,500,6370,0.666683830912151,0.8165,0.9223190329636738,0.7314
8,600,6370,0.640110192790864,0.822,0.9690924738622775,0.7218
8,700,6370,0.6222852804358043,0.8275,1.015310598406822,0.7146
8,800,6370,0.601107985254318,0.83525,1.0515897439163961,0.71
8,900,6370,0.5890594645152016,0.84125,1.1269995649908757,0.6958
8,1000,6370,0.5730246603488922,0.8465,1.1346397377123498,0.6977
8,1100,6370,0.5612967335988605,0.84575,1.2065949779786882,0.6808
8,1200,6370,0.5531298820934598,0.8555,1.2228337233992899,0.678
8,1300,6370,0.5400085297841875,0.85325,1.250907783485522,0.6808
8,1400,6370,0.5297068944053044,0.85675,1.3006879558229143,0.6749
8,1500,6370,0.5250594336835165,0.85875,1.3138445575905453,0.6756
8,1600,6370,0.5168315640517643,0.86275,1.3482636858703225,0.6715
8,1700,6370,0.5126486027997638,0.8635,1.4120391436443207,0.6614
8,1800,6370,0.5056897789712936,0.866,1.4129041220731795,0.6699
8,1900,6370,0.49499288768995375,0.87025,1.4377550302417414,0.6633
8,2000,6370,0.49191835664567496,0.871,1.4761048333280404,0.662
10,100,7960,0.8730862102811299,0.7775,0.6433225079516697,0.8271
10,200,7960,0.7359770829715426,0.8025,0.7150934207591282,0.7989
10,300,7960,0.6530568188145047,0.82325,0.8086402795876667,0.7677
10,400,7960,0.5914383242054592,0.8355,0.8704278642774388,0.7516
10,500,7960,0.5480313660606505,0.85125,0.9463386541339243,0.7369
10,600,7960,0.5140274902657856,0.86025,1.0149164776893178,0.7293
10,700,7960,0.4830032312680805,0.87,1.0735469729087914,0.7202
10,800,7960,0.4606224712398317,0.87775,1.124190316838064,0.7147
10,900,7960,0.44043603184677305,0.885,1.18683472636399,0.7091
10,1000,7960,0.42406609039458015,0.88825,1.249180511494351,0.7009
10,1100,7960,0.40419485786604503,0.8945,1.2760984400275406,0.7004
10,1200,7960,0.38940811559321387,0.899,1.3254327992345118,0.6954
10,1300,7960,0.37836074356048827,0.90075,1.3822801452913103,0.6896
10,1400,7960,0.36540547983040883,0.90725,1.4230563202101714,0.6862
10,1500,7960,0.35555147959126365,0.9115,1.466772948101068,0.6824
10,1600,7960,0.3447438564801973,0.91275,1.5213905561501813,0.677
10,1700,7960,0.33816050915491014,0.91225,1.558766001349042,0.6741
10,1800,7960,0.3289668895895519,0.91625,1.602264395185337,0.6694
10,1900,7960,0.3204318322832622,0.91975,1.6438516585310554,0.6691
10,2000,7960,0.3112709399253603,0.921,1.6821297388167897,0.6651
12,100,9550,0.8253653475216457,0.78475,0.6428086880096204,0.8186
12,200,9550,0.6770447052660442,0.81475,0.728634024596518,0.7789
12,300,9550,0.580143237870837,0.836,0.8297460686628986,0.7489
12,400,9550,0.5075949416274116,0.85425,0.9110578087864408,0.7324
12,500,9550,0.4553891969105554,0.8705,1.0051292809331493,0.7185
12,600,9550,0.41303544905450607,0.88125,1.0994389643714686,0.7065
12,700,9550,0.375395329225631,0.89675,1.1803526908728728,0.6955
12,800,9550,0.34809239161392996,0.906,1.2487282073421844,0.6842
12,900,9550,0.3233992980113105,0.919,1.337841565062286,0.676
12,1000,9550,0.30032166105414193,0.92425,1.3932007291134756,0.6748
12,1100,9550,0.28109124231906163,0.93,1.4707005804131745,0.6677
12,1200,9550,0.26225916639206903,0.93625,1.5209261004332524,0.6658
12,1300,9550,0.24871978033629674,0.9395,1.6064661494485892,0.6576
12,1400,9550,0.23475627340967692,0.94625,1.6750029295113436,0.6527
12,1500,9550,0.22152199927303526,0.95475,1.7325689075099435,0.6493
12,1600,9550,0.2090196507790732,0.95525,1.79520653975997,0.649
12,1700,9550,0.1977428783263479,0.9575,1.844247293320431,0.6465
12,1800,9550,0.18810698744796572,0.95975,1.9074540637480986,0.6453
12,1900,9550,0.1797375176397581,0.9635,1.9784916905081196,0.6399
12,2000,9550,0.17177988908120564,0.966,2.0214751169180416,0.6389
14,100,11140,0.7790250768737187,0.7945,0.6193555980730968,0.8318
14,200,11140,0.6233339181968144,0.834,0.7191958769111876,0.7932
14,300,11140,0.5289868456976754,0.86,0.8098599326079059,0.7727
14,400,11140,0.46958203684716,0.877,0.9021354834934708,0.7511
14,500,11140,0.41989358691942125,0.8925,0.9711025882108956,0.7413
14,600,11140,0.38122055194680654,0.90325,1.0478611546716872,0.7275
14,700,11140,0.3545374671618144,0.9125,1.1395905782842333,0.7088
14,800,11140,0.3267867153599149,0.92175,1.1940559480979944,0.7075
14,900,11140,0.30491836747479817,0.92675,1.2667650557627343,0.7012
14,1000,11140,0.28470792443979354,0.9335,1.3145034971890177,0.6991
14,1100,11140,0.2710587525415042,0.93875,1.3664952005930007,0.6936
14,1200,11140,0.2559143181831118,0.94125,1.4120553137770124,0.6901
14,1300,11140,0.24162898709376654,0.944,1.4914663540329902,0.6836
14,1400,11140,0.22901795875458492,0.94725,1.5241608837987208,0.6823
14,1500,11140,0.219915685909135,0.9505,1.5686695355518607,0.6786
14,1600,11140,0.20882805898076012,0.95075,1.603753380714708,0.6747
14,1700,11140,0.2007372041070272,0.955,1.640444464364629,0.6725
14,1800,11140,0.19149427435227803,0.957,1.6862140157420165,0.6703
14,1900,11140,0.18413353463013968,0.95875,1.7302699778110358,0.6674
14,2000,11140,0.17878807170523536,0.96025,1.768924897263764,0.6634
16,100,12730,0.7796018303386749,0.798,0.6388785223102873,0.8253
16,200,12730,0.6069933351070161,0.8345,0.7206827804541133,0.7905
16,300,12730,0.5133005697575826,0.8635,0.8327570219708097,0.7605
16,400,12730,0.43614557740234194,0.88375,0.9416005834462536,0.7422
16,500,12730,0.3806587339393676,0.901,1.0183049207849868,0.7272
16,600,12730,0.3409502946195148,0.9135,1.0998075217198415,0.7152
16,700,12730,0.30428396591118406,0.9235,1.1868001305183786,0.7067
16,800,12730,0.27377915382385254,0.93425,1.2632762006703455,0.6986
16,900,12730,0.24727588229709202,0.94225,1.347009251451796,0.6947
16,1000,12730,0.22532303110947685,0.9505,1.42080789823441,0.6873
16,1100,12730,0.20571293338896737,0.95675,1.5015626223223983,0.6779
16,1200,12730,0.1895824602198979,0.96175,1.5626736974260609,0.6775
16,1300,12730,0.17510075867176056,0.965,1.626564214753497,0.6746
16,1400,12730,0.16167200285763966,0.96975,1.6903910073125439,0.669
16,1500,12730,0.15290510051307224,0.9725,1.7467708040954202,0.6689
16,1600,12730,0.14235832412091512,0.97575,1.8020477778972335,0.666
16,1700,12730,0.13349952868052892,0.978,1.8597421376568497,0.6629
16,1800,12730,0.1259461602284795,0.9785,1.9103931357526476,0.6646
16,1900,12730,0.11950368256795973,0.9825,1.967633940232028,0.6607
16,2000,12730,0.11257691994782477,0.98375,2.0044808959125713,0.661
18,100,14320,0.7173487184539674,0.8125,0.6017280201053923,0.8346
18,200,14320,0.5343172994870988,0.854,0.7336259751942507,0.7881
18,300,14320,0.42325310527332244,0.884,0.8522488560266556,0.7569
18,400,14320,0.3435593904956939,0.90925,0.9573240170053615,0.7383
18,500,14320,0.28997864065662265,0.9295,1.044033255926363,0.7255
18,600,14320,0.2506463478008906,0.94425,1.126742142970395,0.7132
18,700,14320,0.2159002794632836,0.95475,1.216627167858136,0.7079
18,800,14320,0.18980570728816684,0.96425,1.2933008405053692,0.6998
18,900,14320,0.16873790240950054,0.9705,1.3542981814047335,0.6976
18,1000,14320,0.1516211460980158,0.9755,1.4229194808537793,0.6954
18,1100,14320,0.13641003235465005,0.97875,1.4863534575435007,0.6901
18,1200,14320,0.12434155825111601,0.981,1.5612120150001185,0.6821
18,1300,14320,0.11330651485967258,0.98475,1.6051515784992534,0.6847
18,1400,14320,0.10364703987798994,0.98475,1.6587623638711917,0.6808
18,1500,14320,0.09718478405995974,0.98625,1.709567834617226,0.6785
18,1600,14320,0.08957930908553184,0.98875,1.7605924879669383,0.6761
18,1700,14320,0.08292646250791019,0.99025,1.795843774725677,0.6757
18,1800,14320,0.07775287519371699,0.99175,1.8462690908438082,0.6728
18,1900,14320,0.07366597717480054,0.99325,1.8837019047539705,0.6713
18,2000,14320,0.06894318936836152,0.9935,1.917067800357843,0.6705
20,100,15910,0.6789577910824428,0.818,0.6597450541652692,0.8174
20,200,15910,0.4692526809752934,0.87,0.7650571990354805,0.7765
20,300,15910,0.3513779900376759,0.909,0.889351136934985,0.7506
20,400,15910,0.2703231790709117,0.93675,1.0170563776401957,0.7266
20,500,15910,0.21699906802839702,0.9535,1.0978407565575496,0.7237
20,600,15910,0.17941612360023318,0.964,1.1995325382727726,0.7118
20,700,15910,0.1493162096492828,0.9735,1.269038792248744,0.7075
20,800,15910,0.12791329314784397,0.98025,1.3497536115965265,0.7018
20,900,15910,0.11068989537538045,0.9845,1.411691555172015,0.7001
20,1000,15910,0.09791069117093844,0.98875,1.472983469059513,0.6983
20,1100,15910,0.08803216752315325,0.99125,1.5270039856813515,0.6969
20,1200,15910,0.07860867359808513,0.99225,1.5854416071988975,0.691
20,1300,15910,0.07110435438771097,0.994,1.622239344059282,0.6917
20,1400,15910,0.06527406485780837,0.995,1.671100639993218,0.6883
20,1500,15910,0.05999903091126018,0.99575,1.7129312484127701,0.687
20,1600,15910,0.0550851800020725,0.99575,1.7427015126131142,0.6862
20,1700,15910,0.05169660326034304,0.99725,1.7709827897654977,0.6879
20,1800,15910,0.04792983013959158,0.997,1.8114359693922055,0.6854
20,1900,15910,0.044689280498358935,0.9975,1.8361557332953071,0.6856
20,2000,15910,0.04219569614718831,0.998,1.8676518748520285,0.6855
22,100,17500,0.6799516654203809,0.8145,0.6168087095401849,0.8298
22,200,17500,0.4522819547426133,0.874,0.7369322466432668,0.7782
22,300,17500,0.3291430972398274,0.91275,0.8629610226222664,0.7501
22,400,17500,0.24993144188608443,0.9435,0.9806669056415558,0.7334
22,500,17500,0.19432925669446824,0.96175,1.058731397625747,0.7255
22,600,17500,0.1591775475276841,0.97175,1.1693501052962747,0.7136
22,700,17500,0.1311204175627421,0.97825,1.244607673329153,0.7084
22,800,17500,0.11211452621316152,0.986,1.3107160635434898,0.7042
22,900,17500,0.09699579955093444,0.98925,1.3853653458652981,0.6995
22,1000,17500,0.08390760208879199,0.99175,1.4367462239068025,0.6974
22,1100,17500,0.07404945051622769,0.99375,1.4800181430616197,0.6998
22,1200,17500,0.06602651968834893,0.994,1.5313131630800332,0.6954
22,1300,17500,0.06021543468038241,0.99475,1.5675478716185138,0.6944
22,1400,17500,0.05475771149236058,0.99625,1.6091004892898972,0.6916
22,1500,17500,0.0503130830706112,0.9965,1.6433791876978177,0.692
22,1600,17500,0.04646957106888294,0.9975,1.6739546823653446,0.6923
22,1700,17500,0.04325975111079595,0.998,1.7105220351249548,0.6894
22,1800,17500,0.040375878176991904,0.9975,1.735870866449016,0.6892
22,1900,17500,0.03769948324632077,0.998,1.7602016405694803,0.6895
22,2000,17500,0.035551335721734974,0.999,1.784202659775497,0.6904
25,100,19885,0.6504772991415054,0.82375,0.6075796531454013,0.8377
25,200,19885,0.4125224630984049,0.8885,0.7505423978065989,0.7831
25,300,19885,0.2808096730519855,0.9305,0.8919451153202421,0.7507
25,400,19885,0.20374783968168592,0.958,1.0111656322790559,0.7372
25,500,19885,0.154958809178973,0.974,1.1073989541667282,0.7278
25,600,19885,0.12268345956764524,0.98275,1.2032177226178964,0.7164
25,700,19885,0.09872586380631204,0.9885,1.2735043597544076,0.713
25,800,19885,0.0824844195610947,0.992,1.3376009018178199,0.7098
25,900,19885,0.07044668631657722,0.9935,1.3956455752538268,0.707
25,1000,19885,0.060964628994937924,0.996,1.443245907877661,0.7036
25,1100,19885,0.05388023426371907,0.997,1.4919262159212379,0.7026
25,1200,19885,0.048199388065508435,0.997,1.5308194377809574,0.6984
25,1300,19885,0.04343081481518254,0.99775,1.5703749100493778,0.698
25,1400,19885,0.03970123626410015,0.9985,1.5989223995785804,0.6977
25,1500,19885,0.03628834017685482,0.99875,1.6305239948497456,0.696
25,1600,19885,0.0334754293222749,0.999,1.659947064746717,0.6939
25,1700,19885,0.03113516973006347,0.9995,1.6866245241301834,0.6944
25,1800,19885,0.02915499737811467,0.9995,1.7100714439419424,0.6932
25,1900,19885,0.027183616386046484,0.99975,1.730667012037745,0.6945
25,2000,19885,0.025634522904597577,0.99975,1.7541736527613014,0.6929
30,100,23860,0.6048972105223035,0.8335,0.6402232557724995,0.8188
30,200,23860,0.3670530439842315,0.9005,0.7618359335858351,0.7778
30,300,23860,0.24019149939219156,0.94575,0.9190447541179171,0.7483
30,400,23860,0.16816629398436772,0.971,1.025098847545636,0.7373
30,500,23860,0.1249611358793955,0.98075,1.1193670729163345,0.7303
30,600,23860,0.09757639260755645,0.9875,1.1988453978945495,0.723
30,700,23860,0.07924895851858078,0.99125,1.2765502392486403,0.7148
30,800,23860,0.06666089824977375,0.9925,1.3301042679009165,0.7121
30,900,23860,0.05705255122175292,0.99425,1.3836392767869743,0.7082
30,1000,23860,0.04974698653769872,0.99575,1.4202314047676743,0.7102
30,1100,23860,0.044252723780652835,0.997,1.4598213724649636,0.7078
30,1200,23860,0.03959006969890897,0.99825,1.4917980164858946,0.7065
30,1300,23860,0.03610574705378404,0.99775,1.5252291858196259,0.7047
30,1400,23860,0.03290902291025434,0.99875,1.5529118020823047,0.7047
30,1500,23860,0.030596653147349284,0.999,1.582573045401057,0.7027
30,1600,23860,0.02845223860016891,0.99925,1.6077058172909318,0.702
30,1700,23860,0.026660752793153126,0.99975,1.6284437509858685,0.7018
30,1800,23860,0.02486785484980496,0.99975,1.645403105172382,0.7026
30,1900,23860,0.02348466356477094,0.99975,1.6683017199586152,0.7017
30,2000,23860,0.02215249728529699,1.0,1.6865458887094145,0.7011
35,100,27835,0.57493542253025,0.8455,0.6331230712354563,0.8241
35,200,27835,0.3150190133897085,0.921,0.7738647960173856,0.7727
35,300,27835,0.19292511944732968,0.96275,0.8737306530308572,0.7607
35,400,27835,0.13069088307638016,0.98025,0.9939858867863941,0.7457
35,500,27835,0.09507560712240991,0.98875,1.0674016245990803,0.7383
35,600,27835,0.07364700710962689,0.99275,1.1404728794553478,0.7279
35,700,27835,0.0598550464307505,0.99425,1.1853630521874519,0.7284
35,800,27835,0.05048985229361625,0.99575,1.2421972337801745,0.7239
35,900,27835,0.04346666795512041,0.99775,1.2788302197957495,0.7229
35,1000,27835,0.03794183372150338,0.99825,1.3115595267836455,0.721
35,1100,27835,0.0337748516587511,0.999,1.3389889823782974,0.721
35,1200,27835,0.030646732668318445,0.9995,1.368562610096233,0.7196
35,1300,27835,0.02786994178498548,0.99975,1.3930702446752292,0.7181
35,1400,27835,0.02545915777602839,1.0,1.4155316049126303,0.7176
35,1500,27835,0.023591851771232627,1.0,1.4325783818390718,0.7182
35,1600,27835,0.02200585532756079,1.0,1.4521257708406752,0.7174
