Hidden Neurons,Epoch,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy
1,100,805,1.9514225248306516,0.25025,1.8084751306825382,0.2663
1,200,805,1.936746671086266,0.259,1.8038463645679936,0.2559
1,300,805,1.933154889515468,0.25925,1.8121735047382914,0.2672
1,400,805,1.92830066643064,0.26075,1.8016042003206387,0.2701
1,500,805,1.9234356974798537,0.2635,1.82173994012699,0.268
1,600,805,1.9215142594443426,0.262,1.810255869179015,0.2659
1,700,805,1.9215296128439525,0.2645,1.8166858010990605,0.2677
1,800,805,1.9187426585999747,0.2585,1.813102173197801,0.2676
1,900,805,1.9177100336740887,0.26275,1.8196715222802131,0.2648
1,1000,805,1.9145479637479026,0.26375,1.818680201366449,0.264
1,1100,805,1.9150181460002111,0.263,1.816382955593668,0.2634
1,1200,805,1.9142368880529252,0.26625,1.8266694803906094,0.2636
1,1300,805,1.9125645387740362,0.2665,1.8309694467836124,0.2605
1,1400,805,1.9107450114356146,0.27,1.8174370671533475,0.2613
1,1500,805,1.908888958749317,0.27075,1.8185627513630376,0.2616
1,1600,805,1.911119374017867,0.266,1.8286374207514866,0.2619
1,1700,805,1.9099950847171603,0.2615,1.8234734914864703,0.2633
1,1800,805,1.909310057049706,0.27025,1.8227540543124934,0.2606
1,1900,805,1.9087331295013428,0.271,1.828390073624386,0.2627
1,2000,805,1.9107501733870733,0.2665,1.8248966674136509,0.2624
2,100,1600,1.5988020045416695,0.52575,1.309285892802439,0.5693
2,200,1600,1.5598973262877691,0.54,1.2714028396424215,0.576
2,300,1600,1.540434930059645,0.552,1.29248974429574,0.5686
2,400,1600,1.5311196077437628,0.54775,1.2905012122385062,0.5639
2,500,1600,1.5257103424223641,0.55125,1.3244629225153832,0.5505
2,600,1600,1.5167120619425698,0.55125,1.3008461135208227,0.5539
2,700,1600,1.516056772262331,0.55125,1.3245998233746572,0.5519
2,800,1600,1.5103776965822493,0.54625,1.3107696202150576,0.5555
2,900,1600,1.5032846378901648,0.5515,1.3153903666575244,0.5538
2,1000,1600,1.5033246751815554,0.5515,1.3194372426172731,0.5502
2,1100,1600,1.5031168631144933,0.55225,1.3314294788488157,0.5484
2,1200,1600,1.498266783971635,0.54525,1.3286458117187403,0.5483
2,1300,1600,1.4976208550589425,0.5455,1.319637387041833,0.5516
2,1400,1600,1.5013553377181765,0.54975,1.330326078044381,0.5476
2,1500,1600,1.4955916064126151,0.5475,1.3444086377787743,0.5421
2,1600,1600,1.49302205396077,0.54575,1.3551144250638925,0.5304
2,1700,1600,1.4909139379622445,0.5515,1.3318468818239346,0.5484
2,1800,1600,1.490585588273548,0.5485,1.3377360967314167,0.5443
2,1900,1600,1.4894627465142145,0.55,1.356750043334475,0.5365
2,2000,1600,1.4882561782049755,0.55025,1.3376005838631064,0.5441
4,100,3190,1.2125143607457478,0.7055,0.8799191730417264,0.752
4,200,3190,1.148256211999863,0.71875,0.8780655604638871,0.7444
4,300,3190,1.1078149685783991,0.72175,0.936753751935473,0.7147
4,400,3190,1.086114371579791,0.72725,0.9738618108876951,0.6987
4,500,3190,1.0627921062802512,0.72625,0.9597800339862799,0.7049
4,600,3190,1.0531912994763208,0.733,0.9674567940888131,0.7048
4,700,3190,1.0387460996234228,0.73425,0.9911813175981972,0.6937
4,800,3190,1.0287834074762132,0.73675,1.026764819576482,0.6818
4,900,3190,1.0232820444636874,0.739,1.0224522059890115,0.6888
4,1000,3190,1.01989679014872,0.7385,1.0381620146666364,0.6803
4,1100,3190,1.0160361736539811,0.741,1.067506552881496,0.6727
4,1200,3190,1.010147752269866,0.743,1.0698960924604137,0.6696
4,1300,3190,1.0031506106967019,0.74425,1.0731966810621274,0.6701
4,1400,3190,1.0007612884990753,0.74525,1.0674995311126587,0.6761
4,1500,3190,0.9953393236039176,0.742,1.0812539029273258,0.6706
4,1600,3190,0.990219773754241,0.743,1.0929952039840116,0.6684
4,1700,3190,0.9919707765654912,0.74675,1.1166544192156214,0.6638
4,1800,3190,0.9889427991140456,0.749,1.0995599671154266,0.6648
4,1900,3190,0.9860955419994536,0.74575,1.1141219127709698,0.6628
4,2000,3190,0.9868517328822424,0.744,1.121240577690161,0.6601
6,100,4780,1.010437259598384,0.75175,0.7084661323553437,0.8124
6,200,4780,0.9187286865143549,0.76075,0.7255120041074267,0.7917
6,300,4780,0.8672228370394025,0.777,0.7791700211300212,0.768
6,400,4780,0.8299007349544101,0.77925,0.8137826241885021,0.7543
6,500,4780,0.8049006462097168,0.7855,0.8320267365616598,0.7508
6,600,4780,0.787318247651297,0.7865,0.8750905366080581,0.7368
6,700,4780,0.7671592453169445,0.79075,0.872352877999567,0.7383
6,800,4780,0.7607514583875262,0.7945,0.9077659680205545,0.7318
6,900,4780,0.7493251448585874,0.7965,0.9489366748150746,0.7193
6,1000,4780,0.7357830958706992,0.7975,0.9589386804468313,0.7168
6,1100,4780,0.7266408555091374,0.80325,0.9657443448616441,0.7172
6,1200,4780,0.7198156842163631,0.80175,0.9854427082523419,0.7109
6,1300,4780,0.7119313521044595,0.802,1.0152010568387948,0.7042
6,1400,4780,0.7069116097594065,0.806,1.0383469350398726,0.6997
6,1500,4780,0.7002262255502125,0.8075,1.0415867794850828,0.7029
6,1600,4780,0.6906787790949382,0.8105,1.052567370757935,0.6997
6,1700,4780,0.6850882295578246,0.8095,1.0683878724742089,0.6928
6,1800,4780,0.6825680013686891,0.81275,1.0842211779895101,0.6926
6,1900,4780,0.6804933178992498,0.8095,1.1060445170113995,0.69
6,2000,4780,0.6708651459406293,0.815,1.1023770016469774,0.6951
8,100,6370,0.9252696879326351,0.77025,0.669028847555446,0.817
8,200,6370,0.8019303428748298,0.78825,0.7017171288941316,0.7944
8,300,6370,0.7355446522198026,0.80175,0.7770018143828508,0.7726
8,400,6370,0.6917326814598508,0.81425,0.8325821085340658,0.7597
8,500,6370,0.6556480082254561,0.817,0.8641915771232289,0.7497
8,600,6370,0.6270259278161185,0.823,0.9042946872817483,0.7401
8,700,6370,0.6014208074599977,0.835,0.9421371677119261,0.734
8,800,6370,0.585516758854427,0.84,1.0156452972797831,0.7155
8,900,6370,0.564532467770198,0.84475,1.0197067528393617,0.7197
8,1000,6370,0.5514299680316259,0.847,1.072619425643022,0.7113
8,1100,6370,0.5373187207040333,0.856,1.0873172362898564,0.7075
8,1200,6370,0.523081249187863,0.85575,1.130375675904523,0.7035
8,1300,6370,0.5105798178248935,0.86,1.1627537395544112,0.6968
8,1400,6370,0.5023288830878243,0.8655,1.1830577455508482,0.6975
8,1500,6370,0.49278766721013995,0.8685,1.2173720757672741,0.6918
8,1600,6370,0.48521060058994897,0.86775,1.250275357323847,0.6905
8,1700,6370,0.47412007455787963,0.87475,1.2802174603863128,0.6828
8,1800,6370,0.4654245889849133,0.87575,1.2876513478862253,0.6873
8,1900,6370,0.4587010211414761,0.87625,1.3269719316321573,0.6784
8,2000,6370,0.4527322846272635,0.882,1.3535687779165377,0.6754
10,100,7960,0.893202961437286,0.775,0.6204549875229027,0.8457
10,200,7960,0.7691622612968324,0.79675,0.6609571623574396,0.8185
10,300,7960,0.6887709025352721,0.8115,0.7121261995119653,0.7983
10,400,7960,0.642612314886517,0.8315,0.7761882919414788,0.7787
10,500,7960,0.5985904302861955,0.84175,0.825977671867723,0.7647
10,600,7960,0.5619632842994872,0.85,0.8713377009911142,0.7569
10,700,7960,0.533901243928879,0.856,0.931455590732538,0.7429
10,800,7960,0.5105495150127108,0.8665,0.9750636252248364,0.7366
10,900,7960,0.489404343896442,0.8715,1.0154174281533357,0.7302
10,1000,7960,0.47189525195530485,0.876,1.07523809079152,0.7187
10,1100,7960,0.4565527722949073,0.88225,1.1240191423589256,0.7141
10,1200,7960,0.44001158646174837,0.88675,1.1344590035213786,0.7141
10,1300,7960,0.4257907654557909,0.89,1.178016013970041,0.7089
10,1400,7960,0.4187715540802668,0.89275,1.2203558970029187,0.7044
10,1500,7960,0.40749695897102356,0.896,1.2600264980155191,0.6982
10,1600,7960,0.39470375577608746,0.902,1.2909244526723387,0.6952
10,1700,7960,0.3856719346746566,0.9015,1.3168906007602716,0.6973
10,1800,7960,0.3767172639805173,0.908,1.3546310207646364,0.6898
10,1900,7960,0.3684034591156339,0.90875,1.376680920837791,0.6922
10,2000,7960,0.36272383564048344,0.91175,1.423468947030936,0.6874
12,100,9550,0.8042750670796349,0.791,0.6022481169480427,0.8385
12,200,9550,0.65207858028866,0.822,0.7096723977737366,0.7946
12,300,9550,0.56532702985264,0.8455,0.7977765009851213,0.7668
12,400,9550,0.5010798649182395,0.85675,0.8544327205723259,0.756
12,500,9550,0.45061060928163077,0.87475,0.9438072698321313,0.7404
12,600,9550,0.41079454123973846,0.8875,1.0049641734095895,0.7336
12,700,9550,0.3783517931661909,0.8995,1.081081712701518,0.7217
12,800,9550,0.34695207079251605,0.9075,1.1350222311581775,0.7171
12,900,9550,0.3238920063253433,0.91775,1.2219969320828747,0.7027
12,1000,9550,0.3048223682812282,0.92475,1.2778217904506974,0.703
12,1100,9550,0.28466529340024976,0.9305,1.3176412069873444,0.7016
12,1200,9550,0.2677001849053398,0.93525,1.4056477952914632,0.6873
12,1300,9550,0.25175483004441335,0.943,1.4329578417121984,0.6911
12,1400,9550,0.2378573375088828,0.94675,1.4955362609237621,0.6849
12,1500,9550,0.22681216623574968,0.9495,1.5504066928936417,0.6847
12,1600,9550,0.21417629825217382,0.9545,1.6023938204072843,0.6785
12,1700,9550,0.203393268916342,0.95775,1.647808778627663,0.6782
12,1800,9550,0.19558233720442605,0.95875,1.6900985831288016,0.6777
12,1900,9550,0.1851652003233395,0.9645,1.741080931227678,0.6724
12,2000,9550,0.17666328083428126,0.96625,1.781982355816349,0.6744
14,100,11140,0.75447930797698,0.8035,0.5825466965414157,0.8436
14,200,11140,0.5926272102764675,0.837,0.6960129506269078,0.7946
14,300,11140,0.496969332297643,0.86325,0.7669835208327906,0.7763
14,400,11140,0.4320038438789428,0.8825,0.8800267526868043,0.7509
14,500,11140,0.3797177170950269,0.9005,0.9535194167475791,0.7391
14,600,11140,0.34135516910325914,0.91275,1.0335974413308369,0.7285
14,700,11140,0.3105098678479119,0.924,1.1153980277146502,0.7178
