Hidden Neurons,Epoch,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy
1,100,805,1.9540231095419989,0.28275,1.861185663824628,0.3109
1,200,805,1.9258282941485207,0.29025,1.8303180895033915,0.2803
1,300,805,1.9171677108794924,0.28975,1.8276142975327316,0.2931
1,400,805,1.9117918752488636,0.28575,1.8331093833704664,0.287
1,500,805,1.9067341278469752,0.28925,1.844469268610523,0.2894
1,600,805,1.906291363731263,0.2905,1.8477457488418385,0.286
1,700,805,1.9002259023605832,0.28875,1.8493095856563302,0.2804
1,800,805,1.8994240628348456,0.285,1.8544253938516992,0.2812
1,900,805,1.8969068262312148,0.28525,1.8600551330359878,0.2779
1,1000,805,1.8944606629628984,0.284,1.8582839798775448,0.2725
1,1100,805,1.8922192596253895,0.28375,1.8671474304928142,0.2737
1,1200,805,1.8943505873755804,0.281,1.887693639773472,0.2735
1,1300,805,1.8890165487925212,0.28175,1.8712993845058854,0.267
1,1400,805,1.8875998637032887,0.28075,1.8746270799333122,0.2712
1,1500,805,1.8879631700969877,0.27575,1.8752766126280378,0.2681
1,1600,805,1.8868813685008459,0.2795,1.8819037326581918,0.2698
1,1700,805,1.8858100875975594,0.2795,1.8789726313512036,0.265
1,1800,805,1.886983595197163,0.28225,1.893271289053996,0.2692
1,1900,805,1.886573250331576,0.27975,1.8871940807172447,0.268
1,2000,805,1.883955230788579,0.28,1.8879479093916098,0.2647
2,100,1600,1.5987504001647708,0.53075,1.3588994802183407,0.5722
2,200,1600,1.5568205629076277,0.53875,1.3472833747317077,0.5621
2,300,1600,1.5436104063003782,0.55025,1.382843148176837,0.5482
2,400,1600,1.5321242525464012,0.54975,1.3532077085440326,0.5597
2,500,1600,1.5192115098711043,0.5445,1.3368986833627057,0.5624
2,600,1600,1.5109787138681563,0.54775,1.3506262389717587,0.5592
2,700,1600,1.5064876514767844,0.54975,1.3442115331910978,0.5614
2,800,1600,1.5004880541846866,0.5515,1.3421846111868596,0.5616
2,900,1600,1.5011802060263497,0.548,1.3468489290043046,0.5595
2,1000,1600,1.4958824922168066,0.547,1.3507591672004409,0.5577
2,1100,1600,1.4959373909329612,0.55025,1.3521980878653799,0.5551
2,1200,1600,1.4885323539612785,0.5495,1.359127332450478,0.5555
2,1300,1600,1.4919441787023393,0.551,1.379246147195245,0.5456
2,1400,1600,1.4885342991541302,0.5485,1.391554449014603,0.5407
2,1500,1600,1.48791041449895,0.5485,1.3631103794286206,0.5531
2,1600,1600,1.4864344540096464,0.55125,1.3643383155962465,0.5529
2,1700,1600,1.4867833814923725,0.5515,1.3702596221000525,0.5521
2,1800,1600,1.4909264170934284,0.54975,1.372638364126728,0.553
2,1900,1600,1.4834628578216311,0.54975,1.3788684371170725,0.5495
2,2000,1600,1.4842344617086745,0.548,1.3733497356912892,0.5529
4,100,3190,1.1995958392582242,0.70475,0.9147883116439649,0.7265
4,200,3190,1.1327865048060342,0.71025,0.8530643253949037,0.7553
4,300,3190,1.1070402255133978,0.71475,0.8903204901203229,0.7329
4,400,3190,1.0829452787126814,0.714,0.964185523759028,0.7014
4,500,3190,1.070465209938231,0.7185,0.9442260798754966,0.7113
4,600,3190,1.0571040425981795,0.716,0.9602869236545198,0.701
4,700,3190,1.0526848700311449,0.72,0.9584354735483789,0.7034
4,800,3190,1.0428031086921692,0.7215,0.9636905227497126,0.7015
4,900,3190,1.0372602107032898,0.72375,0.9757118103610483,0.6986
4,1000,3190,1.031885286172231,0.724,0.9741389956443932,0.6988
4,1100,3190,1.0271506640646193,0.72575,0.9911452004104663,0.6973
4,1200,3190,1.0255683480747162,0.72625,1.0074451637875503,0.6875
4,1300,3190,1.0203457086805314,0.7225,1.0013947511554524,0.6948
4,1400,3190,1.0175375446440682,0.72625,1.018559489280555,0.6875
4,1500,3190,1.0146028768448603,0.72475,1.020777306359285,0.6864
4,1600,3190,1.0043342946067688,0.72575,1.0155168124444924,0.6891
4,1700,3190,1.0059547178328982,0.72575,1.026671440738022,0.6857
4,1800,3190,1.0008500085936651,0.72875,1.0309329788396313,0.6845
4,1900,3190,0.9998606036579798,0.73075,1.0389137522430176,0.683
4,2000,3190,1.0020662678612604,0.73075,1.0394513667768734,0.6817
6,100,4780,1.0326307501111711,0.75175,0.7218570688347907,0.8083
6,200,4780,0.9478227467763991,0.76225,0.8021804367660716,0.7683
6,300,4780,0.9018187541810293,0.7695,0.8233336671522469,0.7594
6,400,4780,0.8734911992436364,0.7715,0.8574437798967787,0.7448
6,500,4780,0.8518362395347111,0.781,0.8868893781665025,0.7396
6,600,4780,0.830866535504659,0.78625,0.92090261267249,0.7291
6,700,4780,0.8199248635579669,0.7875,0.9408171328769368,0.7226
6,800,4780,0.8084668441424294,0.78925,0.9785278008621969,0.7106
6,900,4780,0.7976249953111013,0.7895,1.006224370686112,0.7098
6,1000,4780,0.7863746058373224,0.79025,1.0206364632412126,0.705
6,1100,4780,0.7775855163733164,0.79325,1.0354796116519127,0.7036
6,1200,4780,0.7732415237124004,0.79625,1.0587256807050887,0.6979
6,1300,4780,0.763873797560495,0.79825,1.072090161454146,0.6961
6,1400,4780,0.7632842697794475,0.79725,1.0811561818715114,0.6926
6,1500,4780,0.7552873165834517,0.7985,1.107388975893616,0.69
6,1600,4780,0.7500874357564109,0.8025,1.1399380232498144,0.6839
6,1700,4780,0.7407592478252593,0.8045,1.1482457290789125,0.6829
6,1800,4780,0.7374995469100891,0.804,1.1551113551968981,0.6853
6,1900,4780,0.7330470983944242,0.80625,1.170844069521898,0.6792
6,2000,4780,0.730862039422232,0.80625,1.1826724761230931,0.679
8,100,6370,0.9410850519225711,0.75775,0.6808587128569366,0.8188
8,200,6370,0.8288722880302913,0.77975,0.746023221190568,0.7863
8,300,6370,0.762504989665652,0.794,0.8319215702403123,0.7516
8,400,6370,0.710105152830245,0.8045,0.8867646138759175,0.736
8,500,6370,0.6771403688286978,0.8125,0.9311129293244356,0.7279
8,600,6370,0.6522581033290379,0.81925,0.993958138926014,0.7121
8,700,6370,0.6279041492749774,0.8265,1.0255894490108368,0.71
8,800,6370,0.6104389031728109,0.828,1.0682558136381162,0.7006
8,900,6370,0.5932338758120461,0.83475,1.0977442900466312,0.6941
8,1000,6370,0.5784145087476761,0.84,1.134541551018976,0.6896
8,1100,6370,0.5654040187124222,0.842,1.1773344452973384,0.6851
8,1200,6370,0.5539933135585179,0.8435,1.2082455568252854,0.6773
8,1300,6370,0.5412178834279379,0.85,1.2264340358554937,0.6764
8,1400,6370,0.5336399016872285,0.851,1.275380749801162,0.6708
8,1500,6370,0.5271223580080365,0.85275,1.2996448193006456,0.67
8,1600,6370,0.5153376095824771,0.862,1.3344207814164981,0.6615
8,1700,6370,0.5052113864156935,0.861,1.3506556760733295,0.6626
8,1800,6370,0.4981745410533178,0.864,1.3740491047027006,0.6634
8,1900,6370,0.490421852422139,0.868,1.4115696858828235,0.6549
8,2000,6370,0.48703140966475955,0.86675,1.424303878264822,0.6574
10,100,7960,0.8979507599558149,0.77,0.7032554154373278,0.8071
10,200,7960,0.762163898301503,0.78925,0.7530894493980772,0.7747
10,300,7960,0.6649401405500988,0.81225,0.8235679754785671,0.7586
10,400,7960,0.6137175309279609,0.82775,0.8958563821710599,0.7335
10,500,7960,0.5694009704249245,0.8385,0.9478276455478304,0.729
10,600,7960,0.5286473664972517,0.85225,1.0528620175874916,0.7041
10,700,7960,0.4949692636728287,0.86475,1.0877603425341806,0.7076
10,800,7960,0.4699990773011768,0.871,1.1572409097556096,0.697
10,900,7960,0.4479517208205329,0.876,1.2162683828241507,0.6881
10,1000,7960,0.42733154765197207,0.884,1.2423351099536677,0.689
10,1100,7960,0.40811642294838313,0.889,1.3164968112851405,0.6787
10,1200,7960,0.3923894254461167,0.89175,1.3640690275058625,0.6741
10,1300,7960,0.3817080595190563,0.89925,1.4151444249092393,0.6717
10,1400,7960,0.36546562848583103,0.90475,1.4455271340479516,0.6689
10,1500,7960,0.3551809863438682,0.90825,1.504940787128582,0.6649
10,1600,7960,0.3444947936232128,0.913,1.553544627253417,0.661
10,1700,7960,0.334489003060356,0.91475,1.59975599027743,0.6585
10,1800,7960,0.3262656979144566,0.91975,1.6494203221266437,0.6517
10,1900,7960,0.31716899999550413,0.92375,1.677995127857111,0.6535
10,2000,7960,0.30941250092453426,0.92525,1.7258557510224117,0.6508
12,100,9550,0.8460783617837089,0.7855,0.6168411279180247,0.8458
12,200,9550,0.7074695385637737,0.81175,0.7007415213023022,0.8014
12,300,9550,0.6157993953379374,0.8315,0.7988671922379997,0.7698
12,400,9550,0.5454786273222121,0.8505,0.858848457883118,0.7519
12,500,9550,0.49766098459561664,0.86575,0.9404159827976469,0.7336
12,600,9550,0.4550881806820158,0.87775,0.9907301801025488,0.7301
12,700,9550,0.42418276743283345,0.8895,1.0537953727943883,0.7213
12,800,9550,0.39692983457020353,0.8925,1.1233202353784233,0.7123
12,900,9550,0.3729932608585509,0.90375,1.1947945631613397,0.7062
12,1000,9550,0.35356718727520536,0.90875,1.243451347396632,0.698
12,1100,9550,0.33737250121812973,0.9145,1.296523764634588,0.6947
12,1200,9550,0.3211910216108201,0.92025,1.3490578594860758,0.6876
12,1300,9550,0.30698442813896,0.92625,1.4128368073587965,0.6843
12,1400,9550,0.2921624708743322,0.9305,1.4533562544424823,0.6808
12,1500,9550,0.2801454987317797,0.93425,1.4937908049601658,0.6798
12,1600,9550,0.2676431465716589,0.93625,1.5448530595393697,0.6752
12,1700,9550,0.2591807267495564,0.93975,1.5972610256474489,0.6735
12,1800,9550,0.2513519063118904,0.944,1.6431395121061119,0.6708
12,1900,9550,0.23972935501545195,0.94675,1.6839154776494214,0.6685
12,2000,9550,0.23180642534816076,0.94725,1.7317872738382618,0.6654
14,100,11140,0.8166981481370472,0.7835,0.653171865044126,0.8263
14,200,11140,0.6522854013102395,0.824,0.7413853465751478,0.7908
14,300,11140,0.5574382609791226,0.848,0.8614617451361031,0.7556
14,400,11140,0.4837267290032099,0.8675,0.9079271621385198,0.7499
14,500,11140,0.4304614161688184,0.88725,1.007028660766638,0.7331
14,600,11140,0.39189993530984907,0.90075,1.09396721868758,0.7204
14,700,11140,0.3527845506157194,0.91325,1.1646645737301773,0.7167
14,800,11140,0.3245914512210422,0.921,1.240306952766552,0.7075
14,900,11140,0.29989662458972327,0.93025,1.3018210467639242,0.7041
14,1000,11140,0.2766831848356459,0.93725,1.3640272423719904,0.6953
